Date,Time,Food,Sales,Temperature
2023-04-21,06:30,Cheese Straw,3,8.69
2023-04-21,06:30,Spinach and Feta Roll,46,8.69
2023-04-21,09:30,Ham Quiche,36,5.61
2023-04-21,09:30,Ham and Cheese Croissant,23,5.61
2023-04-21,09:30,Smoked Salmon Roll,14,5.61
2023-04-21,09:30,Tea,33,5.61
2023-04-21,09:30,Cinnamon Bun,8,5.61
2023-04-21,09:30,Sweets,11,5.61
2023-04-21,09:30,Mini Avocado Sandwich,14,5.61
2023-04-21,09:30,Savouries,18,5.61
2023-04-21,09:30,Mini Salami Sandwich,1,5.61
2023-04-21,09:30,Salmon Bagel,12,5.61
2023-04-21,09:30,Bread,32,5.61
2023-04-21,09:30,Coffee,16,5.61
2023-04-21,09:30,Mushroom Quiche,46,5.61
2023-04-21,09:30,Soup,18,5.61
2023-04-21,09:30,Sausage Roll,11,5.61
2023-04-21,09:30,Chilled Juices,13,5.61
2023-04-21,09:30,Cheese Straw,15,5.61
2023-04-21,09:30,Spinach and Feta Roll,27,5.61
2023-04-21,12:30,Ham Quiche,42,7.10
2023-04-21,12:30,Ham and Cheese Croissant,24,7.10
2023-04-21,12:30,Smoked Salmon Roll,14,7.10
2023-04-21,12:30,Tea,30,7.10
2023-04-21,12:30,Cinnamon Bun,1,7.10
2023-04-21,12:30,Sweets,17,7.10
2023-04-21,12:30,Mini Avocado Sandwich,12,7.10
2023-04-21,12:30,Savouries,25,7.10
2023-04-21,12:30,Mini Salami Sandwich,4,7.10
2023-04-21,12:30,Salmon Bagel,4,7.10
2023-04-21,12:30,Bread,45,7.10
2023-04-21,12:30,Coffee,27,7.10
2023-04-21,12:30,Mushroom Quiche,27,7.10
2023-04-21,12:30,Soup,25,7.10
2023-04-21,12:30,Sausage Roll,30,7.10
2023-04-21,12:30,Chilled Juices,19,7.10
2023-04-21,12:30,Cheese Straw,7,7.10
2023-04-21,12:30,Spinach and Feta Roll,18,7.10
2023-04-21,15:30,Ham Quiche,19,5.55
2023-04-21,15:30,Ham and Cheese Croissant,24,5.55
2023-04-21,15:30,Smoked Salmon Roll,11,5.55
2023-04-21,15:30,Tea,42,5.55
2023-04-21,15:30,Cinnamon Bun,6,5.55
2023-04-21,15:30,Sweets,17,5.55
2023-04-21,15:30,Mini Avocado Sandwich,12,5.55
2023-04-21,15:30,Savouries,23,5.55
2023-04-21,15:30,Mini Salami Sandwich,15,5.55
2023-04-21,15:30,Salmon Bagel,2,5.55
2023-04-21,15:30,Bread,46,5.55
2023-04-21,15:30,Coffee,27,5.55
2023-04-21,15:30,Mushroom Quiche,44,5.55
2023-04-21,15:30,Soup,33,5.55
2023-04-21,15:30,Sausage Roll,14,5.55
2023-04-21,15:30,Chilled Juices,2,5.55
2023-04-21,15:30,Cheese Straw,7,5.55
2023-04-21,15:30,Spinach and Feta Roll,41,5.55
2023-04-21,18:30,Ham Quiche,25,6.76
2023-04-21,18:30,Ham and Cheese Croissant,31,6.76
2023-04-21,18:30,Smoked Salmon Roll,17,6.76
2023-04-21,18:30,Tea,34,6.76
2023-04-21,18:30,Cinnamon Bun,14,6.76
2023-04-21,18:30,Sweets,17,6.76
2023-04-21,18:30,Mini Avocado Sandwich,8,6.76
2023-04-21,18:30,Savouries,33,6.76
2023-04-21,18:30,Mini Salami Sandwich,11,6.76
2023-04-21,18:30,Salmon Bagel,18,6.76
2023-04-21,18:30,Bread,14,6.76
2023-04-21,18:30,Coffee,11,6.76
2023-04-21,18:30,Mushroom Quiche,25,6.76
2023-04-21,18:30,Soup,12,6.76
2023-04-21,18:30,Sausage Roll,39,6.76
2023-04-21,18:30,Chilled Juices,7,6.76
2023-04-21,18:30,Cheese Straw,11,6.76
2023-04-21,18:30,Spinach and Feta Roll,19,6.76
2023-04-22,06:30,Ham Quiche,17,10.55
2023-04-22,06:30,Ham and Cheese Croissant,12,10.55
2023-04-22,06:30,Smoked Salmon Roll,18,10.55
2023-04-22,06:30,Tea,48,10.55
2023-04-22,06:30,Cinnamon Bun,2,10.55
2023-04-22,06:30,Sweets,8,10.55
2023-04-22,06:30,Mini Avocado Sandwich,9,10.55
2023-04-22,06:30,Savouries,23,10.55
2023-04-22,06:30,Mini Salami Sandwich,13,10.55
2023-04-22,06:30,Salmon Bagel,12,10.55
2023-04-22,06:30,Bread,24,10.55
2023-04-22,06:30,Coffee,35,10.55
2023-04-22,06:30,Mushroom Quiche,14,10.55
2023-04-22,06:30,Soup,15,10.55
2023-04-22,06:30,Sausage Roll,13,10.55
2023-04-22,06:30,Chilled Juices,6,10.55
2023-04-22,06:30,Cheese Straw,8,10.55
2023-04-22,06:30,Spinach and Feta Roll,27,10.55
2023-04-22,09:30,Ham Quiche,15,13.40
2023-04-22,09:30,Ham and Cheese Croissant,20,13.40
2023-04-22,09:30,Smoked Salmon Roll,11,13.40
2023-04-22,09:30,Tea,24,13.40
2023-04-22,09:30,Cinnamon Bun,4,13.40
2023-04-22,09:30,Sweets,9,13.40
2023-04-22,09:30,Mini Avocado Sandwich,7,13.40
2023-04-22,09:30,Savouries,30,13.40
2023-04-22,09:30,Mini Salami Sandwich,12,13.40
2023-04-22,09:30,Salmon Bagel,15,13.40
2023-04-22,09:30,Bread,23,13.40
2023-04-22,09:30,Coffee,37,13.40
2023-04-22,09:30,Mushroom Quiche,39,13.40
2023-04-22,09:30,Soup,10,13.40
2023-04-22,09:30,Sausage Roll,42,13.40
2023-04-22,09:30,Chilled Juices,9,13.40
2023-04-22,09:30,Cheese Straw,12,13.40
2023-04-22,09:30,Spinach and Feta Roll,40,13.40
2023-04-22,12:30,Ham Quiche,37,12.11
2023-04-22,12:30,Ham and Cheese Croissant,42,12.11
2023-04-22,12:30,Smoked Salmon Roll,7,12.11
2023-04-22,12:30,Tea,26,12.11
2023-04-22,12:30,Cinnamon Bun,12,12.11
2023-04-22,12:30,Sweets,8,12.11
2023-04-22,12:30,Mini Avocado Sandwich,9,12.11
2023-04-22,12:30,Savouries,42,12.11
2023-04-22,12:30,Mini Salami Sandwich,8,12.11
2023-04-22,12:30,Salmon Bagel,9,12.11
2023-04-22,12:30,Bread,31,12.11
2023-04-22,12:30,Coffee,18,12.11
2023-04-22,12:30,Mushroom Quiche,17,12.11
2023-04-22,12:30,Soup,48,12.11
2023-04-22,12:30,Sausage Roll,11,12.11
2023-04-22,12:30,Chilled Juices,3,12.11
2023-04-22,12:30,Cheese Straw,13,12.11
2023-04-22,12:30,Spinach and Feta Roll,39,12.11
2023-04-22,15:30,Ham Quiche,35,11.91
2023-04-22,15:30,Ham and Cheese Croissant,30,11.91
2023-04-22,15:30,Smoked Salmon Roll,10,11.91
2023-04-22,15:30,Tea,29,11.91
2023-04-22,15:30,Cinnamon Bun,5,11.91
2023-04-22,15:30,Sweets,18,11.91
2023-04-22,15:30,Mini Avocado Sandwich,19,11.91
2023-04-22,15:30,Savouries,25,11.91
2023-04-22,15:30,Mini Salami Sandwich,7,11.91
2023-04-22,15:30,Salmon Bagel,16,11.91
2023-04-22,15:30,Bread,33,11.91
2023-04-22,15:30,Coffee,44,11.91
2023-04-22,15:30,Mushroom Quiche,19,11.91
2023-04-22,15:30,Soup,25,11.91
2023-04-22,15:30,Sausage Roll,20,11.91
2023-04-22,15:30,Chilled Juices,14,11.91
2023-04-22,15:30,Cheese Straw,14,11.91
2023-04-22,15:30,Spinach and Feta Roll,32,11.91
2023-04-22,18:30,Ham Quiche,14,15.80
2023-04-22,18:30,Ham and Cheese Croissant,15,15.80
2023-04-22,18:30,Smoked Salmon Roll,49,15.80
2023-04-22,18:30,Tea,17,15.80
2023-04-22,18:30,Cinnamon Bun,22,15.80
2023-04-22,18:30,Sweets,23,15.80
2023-04-22,18:30,Mini Avocado Sandwich,49,15.80
2023-04-22,18:30,Savouries,14,15.80
2023-04-22,18:30,Mini Salami Sandwich,37,15.80
2023-04-22,18:30,Salmon Bagel,35,15.80
2023-04-22,18:30,Bread,7,15.80
2023-04-22,18:30,Coffee,12,15.80
2023-04-22,18:30,Mushroom Quiche,19,15.80
2023-04-22,18:30,Soup,6,15.80
2023-04-22,18:30,Sausage Roll,1,15.80
2023-04-22,18:30,Chilled Juices,31,15.80
2023-04-22,18:30,Cheese Straw,10,15.80
2023-04-22,18:30,Spinach and Feta Roll,2,15.80
2023-04-23,06:30,Ham Quiche,37,12.27
2023-04-23,06:30,Ham and Cheese Croissant,49,12.27
2023-04-23,06:30,Smoked Salmon Roll,13,12.27
2023-04-23,06:30,Tea,33,12.27
2023-04-23,06:30,Cinnamon Bun,9,12.27
2023-04-23,06:30,Sweets,16,12.27
2023-04-23,06:30,Mini Avocado Sandwich,13,12.27
2023-04-23,06:30,Savouries,22,12.27
2023-04-23,06:30,Mini Salami Sandwich,17,12.27
2023-04-23,06:30,Salmon Bagel,18,12.27
2023-04-23,06:30,Bread,32,12.27
2023-04-23,06:30,Coffee,17,12.27
2023-04-23,06:30,Mushroom Quiche,47,12.27
2023-04-23,06:30,Soup,32,12.27
2023-04-23,06:30,Sausage Roll,19,12.27
2023-04-23,06:30,Chilled Juices,16,12.27
2023-04-23,06:30,Cheese Straw,7,12.27
2023-04-23,06:30,Spinach and Feta Roll,47,12.27
2023-04-23,09:30,Ham Quiche,15,13.88
2023-04-23,09:30,Ham and Cheese Croissant,15,13.88
2023-04-23,09:30,Smoked Salmon Roll,12,13.88
2023-04-23,09:30,Tea,23,13.88
2023-04-23,09:30,Cinnamon Bun,9,13.88
2023-04-23,09:30,Sweets,17,13.88
2023-04-23,09:30,Mini Avocado Sandwich,5,13.88
2023-04-23,09:30,Savouries,35,13.88
2023-04-23,09:30,Mini Salami Sandwich,2,13.88
2023-04-23,09:30,Salmon Bagel,7,13.88
2023-04-23,09:30,Bread,20,13.88
2023-04-23,09:30,Coffee,13,13.88
2023-04-23,09:30,Mushroom Quiche,15,13.88
2023-04-23,09:30,Soup,42,13.88
2023-04-23,09:30,Sausage Roll,12,13.88
2023-04-23,09:30,Chilled Juices,9,13.88
2023-04-23,09:30,Cheese Straw,15,13.88
2023-04-23,09:30,Spinach and Feta Roll,40,13.88
2023-04-23,12:30,Ham Quiche,2,15.12
2023-04-23,12:30,Ham and Cheese Croissant,1,15.12
2023-04-23,12:30,Smoked Salmon Roll,24,15.12
2023-04-23,12:30,Tea,5,15.12
2023-04-23,12:30,Cinnamon Bun,31,15.12
2023-04-23,12:30,Sweets,41,15.12
2023-04-23,12:30,Mini Avocado Sandwich,22,15.12
2023-04-23,12:30,Savouries,17,15.12
2023-04-23,12:30,Mini Salami Sandwich,35,15.12
2023-04-23,12:30,Salmon Bagel,15,15.12
2023-04-23,12:30,Bread,1,15.12
2023-04-23,12:30,Coffee,12,15.12
2023-04-23,12:30,Mushroom Quiche,11,15.12
2023-04-23,12:30,Soup,4,15.12
2023-04-23,12:30,Sausage Roll,12,15.12
2023-04-23,12:30,Chilled Juices,31,15.12
2023-04-23,12:30,Cheese Straw,25,15.12
2023-04-23,12:30,Spinach and Feta Roll,14,15.12
2023-04-23,15:30,Ham Quiche,37,14.91
2023-04-23,15:30,Ham and Cheese Croissant,11,14.91
2023-04-23,15:30,Smoked Salmon Roll,16,14.91
2023-04-23,15:30,Tea,35,14.91
2023-04-23,15:30,Cinnamon Bun,14,14.91
2023-04-23,15:30,Sweets,3,14.91
2023-04-23,15:30,Mini Avocado Sandwich,18,14.91
2023-04-23,15:30,Savouries,16,14.91
2023-04-23,15:30,Mini Salami Sandwich,17,14.91
2023-04-23,15:30,Salmon Bagel,1,14.91
2023-04-23,15:30,Bread,25,14.91
2023-04-23,15:30,Coffee,20,14.91
2023-04-23,15:30,Mushroom Quiche,38,14.91
2023-04-23,15:30,Soup,26,14.91
2023-04-23,15:30,Sausage Roll,20,14.91
2023-04-23,15:30,Chilled Juices,1,14.91
2023-04-23,15:30,Cheese Straw,14,14.91
2023-04-23,15:30,Spinach and Feta Roll,21,14.91
2023-04-23,18:30,Ham Quiche,12,11.81
2023-04-23,18:30,Ham and Cheese Croissant,14,11.81
2023-04-23,18:30,Smoked Salmon Roll,10,11.81
2023-04-23,18:30,Tea,31,11.81
2023-04-23,18:30,Cinnamon Bun,3,11.81
2023-04-23,18:30,Sweets,11,11.81
2023-04-23,18:30,Mini Avocado Sandwich,14,11.81
2023-04-23,18:30,Savouries,36,11.81
2023-04-23,18:30,Mini Salami Sandwich,3,11.81
2023-04-23,18:30,Salmon Bagel,11,11.81
2023-04-23,18:30,Bread,28,11.81
2023-04-23,18:30,Coffee,26,11.81
2023-04-23,18:30,Mushroom Quiche,37,11.81
2023-04-23,18:30,Soup,49,11.81
2023-04-23,18:30,Sausage Roll,26,11.81
2023-04-23,18:30,Chilled Juices,5,11.81
2023-04-23,18:30,Cheese Straw,13,11.81
2023-04-23,18:30,Spinach and Feta Roll,16,11.81
2023-04-24,06:30,Ham Quiche,35,10.41
2023-04-24,06:30,Ham and Cheese Croissant,27,10.41
2023-04-24,06:30,Smoked Salmon Roll,16,10.41
2023-04-24,06:30,Tea,48,10.41
2023-04-24,06:30,Cinnamon Bun,13,10.41
2023-04-24,06:30,Sweets,14,10.41
2023-04-24,06:30,Mini Avocado Sandwich,19,10.41
2023-04-24,06:30,Savouries,19,10.41
2023-04-24,06:30,Mini Salami Sandwich,1,10.41
2023-04-24,06:30,Salmon Bagel,1,10.41
2023-04-24,06:30,Bread,30,10.41
2023-04-24,06:30,Coffee,29,10.41
2023-04-24,06:30,Mushroom Quiche,12,10.41
2023-04-24,06:30,Soup,14,10.41
2023-04-24,06:30,Sausage Roll,14,10.41
2023-04-24,06:30,Chilled Juices,4,10.41
2023-04-24,06:30,Cheese Straw,3,10.41
2023-04-24,06:30,Spinach and Feta Roll,48,10.41
2023-04-24,09:30,Ham Quiche,16,10.18
2023-04-24,09:30,Ham and Cheese Croissant,17,10.18
2023-04-24,09:30,Smoked Salmon Roll,11,10.18
2023-04-24,09:30,Tea,38,10.18
2023-04-24,09:30,Cinnamon Bun,18,10.18
2023-04-24,09:30,Sweets,5,10.18
2023-04-24,09:30,Mini Avocado Sandwich,19,10.18
2023-04-24,09:30,Savouries,20,10.18
2023-04-24,09:30,Mini Salami Sandwich,18,10.18
2023-04-24,09:30,Salmon Bagel,8,10.18
2023-04-24,09:30,Bread,24,10.18
2023-04-24,09:30,Coffee,30,10.18
2023-04-24,09:30,Mushroom Quiche,14,10.18
2023-04-24,09:30,Soup,16,10.18
2023-04-24,09:30,Sausage Roll,18,10.18
2023-04-24,09:30,Chilled Juices,9,10.18
2023-04-24,09:30,Cheese Straw,17,10.18
2023-04-24,09:30,Spinach and Feta Roll,24,10.18
2023-04-24,12:30,Ham Quiche,39,10.65
2023-04-24,12:30,Ham and Cheese Croissant,12,10.65
2023-04-24,12:30,Smoked Salmon Roll,10,10.65
2023-04-24,12:30,Tea,35,10.65
2023-04-24,12:30,Cinnamon Bun,12,10.65
2023-04-24,12:30,Sweets,19,10.65
2023-04-24,12:30,Mini Avocado Sandwich,18,10.65
2023-04-24,12:30,Savouries,21,10.65
2023-04-24,12:30,Mini Salami Sandwich,3,10.65
2023-04-24,12:30,Salmon Bagel,19,10.65
2023-04-24,12:30,Bread,14,10.65
2023-04-24,12:30,Coffee,41,10.65
2023-04-24,12:30,Mushroom Quiche,26,10.65
2023-04-24,12:30,Soup,31,10.65
2023-04-24,12:30,Sausage Roll,27,10.65
2023-04-24,12:30,Chilled Juices,18,10.65
2023-04-24,12:30,Cheese Straw,8,10.65
2023-04-24,12:30,Spinach and Feta Roll,30,10.65
2023-04-24,15:30,Ham Quiche,10,9.01
2023-04-24,15:30,Ham and Cheese Croissant,15,9.01
2023-04-24,15:30,Smoked Salmon Roll,12,9.01
2023-04-24,15:30,Tea,38,9.01
2023-04-24,15:30,Cinnamon Bun,13,9.01
2023-04-24,15:30,Sweets,15,9.01
2023-04-24,15:30,Mini Avocado Sandwich,7,9.01
2023-04-24,15:30,Savouries,22,9.01
2023-04-24,15:30,Mini Salami Sandwich,4,9.01
2023-04-24,15:30,Salmon Bagel,11,9.01
2023-04-24,15:30,Bread,37,9.01
2023-04-24,15:30,Coffee,40,9.01
2023-04-24,15:30,Mushroom Quiche,47,9.01
2023-04-24,15:30,Soup,18,9.01
2023-04-24,15:30,Sausage Roll,29,9.01
2023-04-24,15:30,Chilled Juices,8,9.01
2023-04-24,15:30,Cheese Straw,11,9.01
2023-04-24,15:30,Spinach and Feta Roll,11,9.01
2023-04-24,18:30,Ham Quiche,32,7.59
2023-04-24,18:30,Ham and Cheese Croissant,28,7.59
2023-04-24,18:30,Smoked Salmon Roll,14,7.59
2023-04-24,18:30,Tea,29,7.59
2023-04-24,18:30,Cinnamon Bun,3,7.59
2023-04-24,18:30,Sweets,7,7.59
2023-04-24,18:30,Mini Avocado Sandwich,16,7.59
2023-04-24,18:30,Savouries,21,7.59
2023-04-24,18:30,Mini Salami Sandwich,16,7.59
2023-04-24,18:30,Salmon Bagel,12,7.59
2023-04-24,18:30,Bread,18,7.59
2023-04-24,18:30,Coffee,16,7.59
2023-04-24,18:30,Mushroom Quiche,19,7.59
2023-04-24,18:30,Soup,26,7.59
2023-04-24,18:30,Sausage Roll,45,7.59
2023-04-24,18:30,Chilled Juices,13,7.59
2023-04-24,18:30,Cheese Straw,10,7.59
2023-04-24,18:30,Spinach and Feta Roll,25,7.59
2023-04-25,06:30,Ham Quiche,36,9.92
2023-04-25,06:30,Ham and Cheese Croissant,34,9.92
2023-04-25,06:30,Smoked Salmon Roll,13,9.92
2023-04-25,06:30,Tea,14,9.92
2023-04-25,06:30,Cinnamon Bun,1,9.92
2023-04-25,06:30,Sweets,15,9.92
2023-04-25,06:30,Mini Avocado Sandwich,6,9.92
2023-04-25,06:30,Savouries,47,9.92
2023-04-25,06:30,Mini Salami Sandwich,5,9.92
2023-04-25,06:30,Salmon Bagel,15,9.92
2023-04-25,06:30,Bread,44,9.92
2023-04-25,06:30,Coffee,26,9.92
2023-04-25,06:30,Mushroom Quiche,49,9.92
2023-04-25,06:30,Soup,33,9.92
2023-04-25,06:30,Sausage Roll,16,9.92
2023-04-25,06:30,Chilled Juices,10,9.92
2023-04-25,06:30,Cheese Straw,5,9.92
2023-04-25,06:30,Spinach and Feta Roll,14,9.92
2023-04-25,09:30,Ham Quiche,29,12.67
2023-04-25,09:30,Ham and Cheese Croissant,14,12.67
2023-04-25,09:30,Smoked Salmon Roll,16,12.67
2023-04-25,09:30,Tea,24,12.67
2023-04-25,09:30,Cinnamon Bun,16,12.67
2023-04-25,09:30,Sweets,17,12.67
2023-04-25,09:30,Mini Avocado Sandwich,17,12.67
2023-04-25,09:30,Savouries,38,12.67
2023-04-25,09:30,Mini Salami Sandwich,3,12.67
2023-04-25,09:30,Salmon Bagel,3,12.67
2023-04-25,09:30,Bread,37,12.67
2023-04-25,09:30,Coffee,43,12.67
2023-04-25,09:30,Mushroom Quiche,31,12.67
2023-04-25,09:30,Soup,39,12.67
2023-04-25,09:30,Sausage Roll,10,12.67
2023-04-25,09:30,Chilled Juices,5,12.67
2023-04-25,09:30,Cheese Straw,15,12.67
2023-04-25,09:30,Spinach and Feta Roll,16,12.67
2023-04-25,12:30,Ham Quiche,11,8.82
2023-04-25,12:30,Ham and Cheese Croissant,41,8.82
2023-04-25,12:30,Smoked Salmon Roll,2,8.82
2023-04-25,12:30,Tea,49,8.82
2023-04-25,12:30,Cinnamon Bun,17,8.82
2023-04-25,12:30,Sweets,1,8.82
2023-04-25,12:30,Mini Avocado Sandwich,17,8.82
2023-04-25,12:30,Savouries,10,8.82
2023-04-25,12:30,Mini Salami Sandwich,9,8.82
2023-04-25,12:30,Salmon Bagel,13,8.82
2023-04-25,12:30,Bread,47,8.82
2023-04-25,12:30,Coffee,22,8.82
2023-04-25,12:30,Mushroom Quiche,22,8.82
2023-04-25,12:30,Soup,39,8.82
2023-04-25,12:30,Sausage Roll,11,8.82
2023-04-25,12:30,Chilled Juices,10,8.82
2023-04-25,12:30,Cheese Straw,2,8.82
2023-04-25,12:30,Spinach and Feta Roll,12,8.82
2023-04-25,15:30,Ham Quiche,12,12.11
2023-04-25,15:30,Ham and Cheese Croissant,18,12.11
2023-04-25,15:30,Smoked Salmon Roll,4,12.11
2023-04-25,15:30,Tea,32,12.11
2023-04-25,15:30,Cinnamon Bun,14,12.11
2023-04-25,15:30,Sweets,2,12.11
2023-04-25,15:30,Mini Avocado Sandwich,8,12.11
2023-04-25,15:30,Savouries,33,12.11
2023-04-25,15:30,Mini Salami Sandwich,15,12.11
2023-04-25,15:30,Salmon Bagel,8,12.11
2023-04-25,15:30,Bread,47,12.11
2023-04-25,15:30,Coffee,20,12.11
2023-04-25,15:30,Mushroom Quiche,36,12.11
2023-04-25,15:30,Soup,11,12.11
2023-04-25,15:30,Sausage Roll,38,12.11
2023-04-25,15:30,Chilled Juices,3,12.11
2023-04-25,15:30,Cheese Straw,8,12.11
2023-04-25,15:30,Spinach and Feta Roll,38,12.11
2023-04-25,18:30,Ham Quiche,38,12.81
2023-04-25,18:30,Ham and Cheese Croissant,25,12.81
2023-04-25,18:30,Smoked Salmon Roll,14,12.81
2023-04-25,18:30,Tea,11,12.81
2023-04-25,18:30,Cinnamon Bun,1,12.81
2023-04-25,18:30,Sweets,18,12.81
2023-04-25,18:30,Mini Avocado Sandwich,19,12.81
2023-04-25,18:30,Savouries,34,12.81
2023-04-25,18:30,Mini Salami Sandwich,5,12.81
2023-04-25,18:30,Salmon Bagel,16,12.81
2023-04-25,18:30,Bread,25,12.81
2023-04-25,18:30,Coffee,27,12.81
2023-04-25,18:30,Mushroom Quiche,44,12.81
2023-04-25,18:30,Soup,34,12.81
2023-04-25,18:30,Sausage Roll,14,12.81
2023-04-25,18:30,Chilled Juices,4,12.81
2023-04-25,18:30,Cheese Straw,14,12.81
2023-04-25,18:30,Spinach and Feta Roll,12,12.81
2023-04-26,06:30,Ham Quiche,31,4.76
2023-04-26,06:30,Ham and Cheese Croissant,39,4.76
2023-04-26,06:30,Smoked Salmon Roll,13,4.76
2023-04-26,06:30,Tea,16,4.76
2023-04-26,06:30,Cinnamon Bun,7,4.76
2023-04-26,06:30,Sweets,17,4.76
2023-04-26,06:30,Mini Avocado Sandwich,17,4.76
2023-04-26,06:30,Savouries,39,4.76
2023-04-26,06:30,Mini Salami Sandwich,14,4.76
2023-04-26,06:30,Salmon Bagel,17,4.76
2023-04-26,06:30,Bread,23,4.76
2023-04-26,06:30,Coffee,42,4.76
2023-04-26,06:30,Mushroom Quiche,30,4.76
2023-04-26,06:30,Soup,44,4.76
2023-04-26,06:30,Sausage Roll,46,4.76
2023-04-26,06:30,Chilled Juices,12,4.76
2023-04-26,06:30,Cheese Straw,7,4.76
2023-04-26,06:30,Spinach and Feta Roll,25,4.76
2023-04-26,09:30,Ham Quiche,19,6.34
2023-04-26,09:30,Ham and Cheese Croissant,27,6.34
2023-04-26,09:30,Smoked Salmon Roll,8,6.34
2023-04-26,09:30,Tea,24,6.34
2023-04-26,09:30,Cinnamon Bun,13,6.34
2023-04-26,09:30,Sweets,18,6.34
2023-04-26,09:30,Mini Avocado Sandwich,14,6.34
2023-04-26,09:30,Savouries,29,6.34
2023-04-26,09:30,Mini Salami Sandwich,1,6.34
2023-04-26,09:30,Salmon Bagel,13,6.34
2023-04-26,09:30,Bread,13,6.34
2023-04-26,09:30,Coffee,42,6.34
2023-04-26,09:30,Mushroom Quiche,30,6.34
2023-04-26,09:30,Soup,43,6.34
2023-04-26,09:30,Sausage Roll,14,6.34
2023-04-26,09:30,Chilled Juices,14,6.34
2023-04-26,09:30,Cheese Straw,7,6.34
2023-04-26,09:30,Spinach and Feta Roll,11,6.34
2023-04-26,12:30,Ham Quiche,12,8.48
2023-04-26,12:30,Ham and Cheese Croissant,35,8.48
2023-04-26,12:30,Smoked Salmon Roll,1,8.48
2023-04-26,12:30,Tea,12,8.48
2023-04-26,12:30,Cinnamon Bun,16,8.48
2023-04-26,12:30,Sweets,14,8.48
2023-04-26,12:30,Mini Avocado Sandwich,15,8.48
2023-04-26,12:30,Savouries,36,8.48
2023-04-26,12:30,Mini Salami Sandwich,8,8.48
2023-04-26,12:30,Salmon Bagel,4,8.48
2023-04-26,12:30,Bread,20,8.48
2023-04-26,12:30,Coffee,27,8.48
2023-04-26,12:30,Mushroom Quiche,19,8.48
2023-04-26,12:30,Soup,49,8.48
2023-04-26,12:30,Sausage Roll,32,8.48
2023-04-26,12:30,Chilled Juices,19,8.48
2023-04-26,12:30,Cheese Straw,18,8.48
2023-04-26,12:30,Spinach and Feta Roll,35,8.48
2023-04-26,15:30,Ham Quiche,18,4.67
2023-04-26,15:30,Ham and Cheese Croissant,12,4.67
2023-04-26,15:30,Smoked Salmon Roll,9,4.67
2023-04-26,15:30,Tea,12,4.67
2023-04-26,15:30,Cinnamon Bun,2,4.67
2023-04-26,15:30,Sweets,1,4.67
2023-04-26,15:30,Mini Avocado Sandwich,4,4.67
2023-04-26,15:30,Savouries,43,4.67
2023-04-26,15:30,Mini Salami Sandwich,16,4.67
2023-04-26,15:30,Salmon Bagel,5,4.67
2023-04-26,15:30,Bread,14,4.67
2023-04-26,15:30,Coffee,11,4.67
2023-04-26,15:30,Mushroom Quiche,13,4.67
2023-04-26,15:30,Soup,24,4.67
2023-04-26,15:30,Sausage Roll,29,4.67
2023-04-26,15:30,Chilled Juices,18,4.67
2023-04-26,15:30,Cheese Straw,8,4.67
2023-04-26,15:30,Spinach and Feta Roll,27,4.67
2023-04-26,18:30,Ham Quiche,46,4.27
2023-04-26,18:30,Ham and Cheese Croissant,16,4.27
2023-04-26,18:30,Smoked Salmon Roll,19,4.27
2023-04-26,18:30,Tea,42,4.27
2023-04-26,18:30,Cinnamon Bun,10,4.27
2023-04-26,18:30,Sweets,13,4.27
2023-04-26,18:30,Mini Avocado Sandwich,3,4.27
2023-04-26,18:30,Savouries,12,4.27
2023-04-26,18:30,Mini Salami Sandwich,7,4.27
2023-04-26,18:30,Salmon Bagel,8,4.27
2023-04-26,18:30,Bread,33,4.27
2023-04-26,18:30,Coffee,18,4.27
2023-04-26,18:30,Mushroom Quiche,33,4.27
2023-04-26,18:30,Soup,14,4.27
2023-04-26,18:30,Sausage Roll,22,4.27
2023-04-26,18:30,Chilled Juices,10,4.27
2023-04-26,18:30,Cheese Straw,10,4.27
2023-04-26,18:30,Spinach and Feta Roll,11,4.27
2023-04-27,06:30,Ham Quiche,22,10.62
2023-04-27,06:30,Ham and Cheese Croissant,20,10.62
2023-04-27,06:30,Smoked Salmon Roll,2,10.62
2023-04-27,06:30,Tea,40,10.62
2023-04-27,06:30,Cinnamon Bun,4,10.62
2023-04-27,06:30,Sweets,3,10.62
2023-04-27,06:30,Mini Avocado Sandwich,10,10.62
2023-04-27,06:30,Savouries,21,10.62
2023-04-27,06:30,Mini Salami Sandwich,19,10.62
2023-04-27,06:30,Salmon Bagel,17,10.62
2023-04-27,06:30,Bread,37,10.62
2023-04-27,06:30,Coffee,46,10.62
2023-04-27,06:30,Mushroom Quiche,15,10.62
2023-04-27,06:30,Soup,32,10.62
2023-04-27,06:30,Sausage Roll,28,10.62
2023-04-27,06:30,Chilled Juices,4,10.62
2023-04-27,06:30,Cheese Straw,15,10.62
2023-04-27,06:30,Spinach and Feta Roll,13,10.62
2023-04-27,09:30,Ham Quiche,49,10.11
2023-04-27,09:30,Ham and Cheese Croissant,47,10.11
2023-04-27,09:30,Smoked Salmon Roll,11,10.11
2023-04-27,09:30,Tea,39,10.11
2023-04-27,09:30,Cinnamon Bun,9,10.11
2023-04-27,09:30,Sweets,13,10.11
2023-04-27,09:30,Mini Avocado Sandwich,2,10.11
2023-04-27,09:30,Savouries,31,10.11
2023-04-27,09:30,Mini Salami Sandwich,16,10.11
